transaction_id,amount,transaction_date,month_index,product_Flood,product_Homeowners,product_Renters,region_Midwest,region_Northeast,region_South,region_West
45745,19.52,2025-03-26,15,0,0,1,0,0,0,1
45746,179.41,2024-08-15,8,0,1,0,0,0,1,0
45747,17.91,2025-03-18,15,0,0,1,0,1,0,0
45748,15.0,2025-05-01,17,0,0,1,1,0,0,0
45749,14.4,2025-05-06,17,0,0,1,0,0,1,0
45750,210.01,2024-04-07,4,0,1,0,0,0,0,1
45751,16.69,2024-10-26,10,0,0,1,0,0,0,1
45752,18.06,2025-07-16,19,0,0,1,1,0,0,0
45753,22.13,2025-04-19,16,0,0,1,0,0,0,1
45754,18.86,2024-11-26,11,0,0,1,0,0,0,1
45755,24.12,2024-01-30,1,0,0,1,0,1,0,0
45756,19.88,2025-04-12,16,0,0,1,0,0,0,1
45757,15.37,2025-09-02,21,0,0,1,1,0,0,0
45758,215.64,2024-07-12,7,0,1,0,0,0,1,0
45759,12.67,2025-03-02,15,0,0,1,0,1,0,0
45760,190.67,2024-11-29,11,0,1,0,0,0,1,0
45761,14.35,2024-02-14,2,0,0,1,1,0,0,0
45762,20.41,2024-07-28,7,0,0,1,0,0,0,1
45763,18.68,2024-08-04,8,0,0,1,1,0,0,0
45764,19.74,2024-11-25,11,0,0,1,0,0,1,0
45765,20.64,2024-05-28,5,0,0,1,1,0,0,0
45766,20.52,2024-02-27,2,0,0,1,0,1,0,0
45767,23.39,2024-05-02,5,0,0,1,0,0,1,0
45768,20.09,2024-12-04,12,0,0,1,0,1,0,0
45769,20.47,2024-10-28,10,0,0,1,0,0,0,1
45770,24.68,2024-02-16,2,0,0,1,0,1,0,0
45771,15.92,2025-08-09,20,0,0,1,0,1,0,0
45772,19.17,2025-06-27,18,0,0,1,0,0,1,0
45773,21.63,2024-12-29,12,0,0,1,0,0,1,0
45774,12.45,2024-09-07,9,0,0,1,1,0,0,0
45775,12.69,2024-10-15,10,0,0,1,0,1,0,0
45776,23.54,2024-08-26,8,0,0,1,0,0,0,1
45777,20.65,2024-01-21,1,0,0,1,0,0,1,0
45778,17.93,2024-11-11,11,0,0,1,0,0,1,0
45779,12.83,2025-08-03,20,0,0,1,0,0,1,0
45780,49.82,2024-12-02,12,1,0,0,0,0,1,0
45781,176.83,2024-12-06,12,0,1,0,0,1,0,0
45782,63.29,2024-03-12,3,1,0,0,0,1,0,0
45783,18.97,2024-10-01,10,0,0,1,0,0,1,0
45784,16.05,2024-07-21,7,0,0,1,1,0,0,0
45785,213.68,2024-11-15,11,0,1,0,0,0,0,1
45786,22.25,2024-09-25,9,0,0,1,0,0,0,1
45787,20.13,2025-07-14,19,0,0,1,0,0,1,0
45788,12.31,2025-02-15,14,0,0,1,0,0,0,1
45789,14.73,2025-03-30,15,0,0,1,0,0,1,0
45790,20.26,2024-11-07,11,0,0,1,0,0,0,1
45791,19.57,2024-04-26,4,0,0,1,0,0,1,0
45792,21.11,2025-08-14,20,0,0,1,0,0,1,0
45793,21.37,2024-04-20,4,0,0,1,0,1,0,0
45794,18.08,2025-03-28,15,0,0,1,1,0,0,0
45795,199.83,2024-07-13,7,1,0,0,0,0,1,0
45796,14.39,2024-07-04,7,0,0,1,0,0,0,1
45797,171.23,2025-04-23,16,0,1,0,0,0,0,1
45798,155.26,2025-08-15,20,0,1,0,0,0,1,0
45799,23.41,2025-03-02,15,0,0,1,1,0,0,0
45800,19.79,2025-05-22,17,0,0,1,0,1,0,0
45801,262.96,2025-06-23,18,1,0,0,0,0,0,1
45802,47.4,2024-11-20,11,1,0,0,0,0,1,0
45803,21.89,2024-07-07,7,0,0,1,0,1,0,0
45804,19.35,2024-01-02,1,0,0,1,0,0,1,0
45805,212.71,2025-04-10,16,0,1,0,1,0,0,0
45806,16.41,2024-09-28,9,0,0,1,0,0,0,1
45807,24.08,2025-07-15,19,0,0,1,0,0,1,0
45808,206.19,2025-02-23,14,0,1,0,1,0,0,0
45809,18.71,2025-04-19,16,0,0,1,1,0,0,0
45810,15.33,2024-06-21,6,0,0,1,1,0,0,0
45811,189.37,2024-08-30,8,0,1,0,0,0,1,0
45812,176.72,2025-07-27,19,0,1,0,0,0,0,1
45813,211.18,2024-12-11,12,1,0,0,1,0,0,0
45814,191.56,2024-04-22,4,0,1,0,0,0,0,1
45815,187.59,2024-05-19,5,0,1,0,1,0,0,0
45816,177.24,2024-08-19,8,0,1,0,0,0,1,0
45817,128.52,2025-01-27,13,1,0,0,0,0,1,0
45818,24.01,2024-08-11,8,0,0,1,0,0,1,0
45819,12.52,2024-05-11,5,0,0,1,0,1,0,0
45820,24.19,2024-03-31,3,0,0,1,1,0,0,0
45821,22.51,2024-06-24,6,0,0,1,1,0,0,0
45822,23.52,2024-10-18,10,0,0,1,0,0,1,0
45823,107.51,2024-12-13,12,1,0,0,0,0,1,0
45824,22.72,2024-07-02,7,0,0,1,0,0,0,1
45825,16.69,2025-08-10,20,0,0,1,0,0,1,0
45826,19.5,2024-06-15,6,0,0,1,0,1,0,0
45827,12.31,2024-05-31,5,0,0,1,0,0,0,1
45828,20.25,2024-09-15,9,0,0,1,0,1,0,0
45829,166.32,2024-05-09,5,0,1,0,0,1,0,0
45830,13.57,2025-07-20,19,0,0,1,1,0,0,0
45831,16.57,2025-05-06,17,0,0,1,0,0,0,1
45832,19.49,2024-03-07,3,0,0,1,1,0,0,0
45833,12.45,2025-09-27,21,0,0,1,0,0,1,0
45834,20.22,2025-03-23,15,0,0,1,0,0,0,1
45835,19.54,2025-08-26,20,0,0,1,1,0,0,0
45836,14.56,2024-07-09,7,0,0,1,0,0,0,1
45837,14.38,2025-08-06,20,0,0,1,0,1,0,0
45838,24.13,2024-05-01,5,0,0,1,1,0,0,0
45839,168.72,2025-09-30,21,0,1,0,0,0,1,0
45840,22.85,2025-02-27,14,0,0,1,0,0,0,1
45841,12.45,2024-04-26,4,0,0,1,0,1,0,0
45842,18.43,2024-01-29,1,0,0,1,0,0,0,1
45843,19.35,2024-05-16,5,0,0,1,0,0,1,0
45844,20.71,2024-09-14,9,0,0,1,0,0,1,0
45845,13.99,2024-05-21,5,0,0,1,0,0,1,0
45846,171.22,2024-01-31,1,0,1,0,1,0,0,0
45847,24.32,2024-04-24,4,0,0,1,0,0,0,1
45848,17.64,2025-01-01,13,0,0,1,0,1,0,0
45849,206.26,2025-05-08,17,0,1,0,1,0,0,0
45850,155.44,2025-03-29,15,0,1,0,0,0,1,0
45851,21.35,2025-06-19,18,0,0,1,1,0,0,0
45852,24.59,2025-03-02,15,0,0,1,1,0,0,0
45853,68.39,2024-08-16,8,1,0,0,1,0,0,0
45854,276.55,2024-09-26,9,1,0,0,0,0,1,0
45855,24.75,2024-07-14,7,0,0,1,0,0,1,0
45856,17.48,2025-05-06,17,0,0,1,0,0,0,1
45857,23.19,2024-09-24,9,0,0,1,0,0,1,0
45858,16.54,2024-01-06,1,0,0,1,0,0,1,0
45859,23.47,2024-10-27,10,0,0,1,0,0,1,0
45860,12.53,2024-04-08,4,0,0,1,0,0,0,1
45861,12.81,2025-07-25,19,0,0,1,0,0,1,0
45862,13.08,2024-08-18,8,0,0,1,0,0,0,1
45863,17.61,2024-05-29,5,0,0,1,1,0,0,0
45864,19.43,2025-03-23,15,0,0,1,1,0,0,0
45865,16.67,2025-07-04,19,0,0,1,1,0,0,0
45866,19.65,2024-10-25,10,0,0,1,0,0,1,0
45867,198.51,2024-01-06,1,0,1,0,0,0,1,0
45868,17.2,2024-01-23,1,0,0,1,0,0,1,0
45869,20.23,2024-09-01,9,0,0,1,0,0,1,0
45870,222.44,2024-05-18,5,0,1,0,1,0,0,0
45871,20.98,2024-12-23,12,0,0,1,0,0,1,0
45872,158.19,2025-04-20,16,0,1,0,0,1,0,0
45873,23.97,2025-07-05,19,0,0,1,1,0,0,0
45874,24.98,2025-01-02,13,0,0,1,1,0,0,0
45875,19.42,2025-06-01,18,0,0,1,0,0,1,0
45876,18.68,2025-02-15,14,0,0,1,0,0,1,0
45877,23.29,2025-02-08,14,0,0,1,1,0,0,0
45878,12.7,2024-05-31,5,0,0,1,0,0,1,0
45879,16.33,2024-05-12,5,0,0,1,0,0,0,1
45880,16.91,2025-01-01,13,0,0,1,0,0,1,0
45881,18.75,2025-04-03,16,0,0,1,1,0,0,0
45882,157.06,2024-05-28,5,0,1,0,0,1,0,0
45883,24.97,2025-02-13,14,0,0,1,1,0,0,0
45884,20.48,2024-02-27,2,0,0,1,0,0,0,1
45885,119.46,2025-01-12,13,1,0,0,0,0,1,0
45886,153.11,2025-02-21,14,0,1,0,0,0,1,0
45887,14.18,2024-09-07,9,0,0,1,0,0,0,1
45888,13.12,2025-09-19,21,0,0,1,0,1,0,0
45889,24.08,2025-09-21,21,0,0,1,0,0,1,0
45890,193.26,2024-07-30,7,0,1,0,0,0,0,1
45891,16.0,2025-07-20,19,0,0,1,0,1,0,0
45892,17.45,2025-06-06,18,0,0,1,0,0,0,1
45893,20.91,2025-01-14,13,0,0,1,0,0,0,1
45894,20.8,2025-08-13,20,0,0,1,0,0,0,1
45895,219.05,2025-04-15,16,0,1,0,0,0,1,0
45896,14.16,2025-07-07,19,0,0,1,1,0,0,0
45897,24.03,2024-11-21,11,0,0,1,1,0,0,0
45898,24.07,2025-02-26,14,0,0,1,0,0,1,0
45899,12.19,2025-08-01,20,0,0,1,0,0,0,1
45900,16.74,2024-06-16,6,0,0,1,0,0,1,0
45901,13.9,2025-09-03,21,0,0,1,0,0,1,0
45902,21.92,2024-10-08,10,0,0,1,0,1,0,0
45903,13.46,2025-09-10,21,0,0,1,1,0,0,0
45904,18.81,2024-06-09,6,0,0,1,0,1,0,0
45905,23.3,2024-04-30,4,0,0,1,0,1,0,0
45906,19.5,2024-01-10,1,0,0,1,0,0,1,0
45907,182.25,2025-04-28,16,0,1,0,0,1,0,0
45908,14.97,2024-04-30,4,0,0,1,0,0,1,0
45909,14.65,2024-01-26,1,0,0,1,0,0,0,1
45910,21.08,2025-08-03,20,0,0,1,0,0,0,1
45911,15.91,2024-04-27,4,0,0,1,0,0,0,1
45912,14.77,2024-07-22,7,0,0,1,0,0,1,0
45913,23.46,2025-07-13,19,0,0,1,0,1,0,0
45914,186.88,2025-03-25,15,0,1,0,1,0,0,0
45915,16.0,2025-03-16,15,0,0,1,0,0,1,0
45916,219.1,2025-02-09,14,0,1,0,0,0,1,0
45917,14.5,2024-09-12,9,0,0,1,0,0,1,0
45918,19.21,2025-05-24,17,0,0,1,0,0,1,0
45919,19.52,2024-06-18,6,0,0,1,0,1,0,0
45920,24.85,2025-05-03,17,0,0,1,0,0,1,0
45921,23.54,2024-06-19,6,0,0,1,0,0,0,1
45922,15.22,2024-04-16,4,0,0,1,0,0,1,0
45923,19.83,2024-09-26,9,0,0,1,0,0,0,1
45924,14.8,2025-02-21,14,0,0,1,0,1,0,0
45925,16.81,2025-09-20,21,0,0,1,0,1,0,0
45926,12.37,2024-04-21,4,0,0,1,0,0,1,0
45927,280.21,2024-11-15,11,1,0,0,0,0,1,0
45928,24.46,2024-06-02,6,0,0,1,0,1,0,0
45929,17.02,2025-09-01,21,0,0,1,0,1,0,0
45930,293.85,2025-09-24,21,1,0,0,0,1,0,0
45931,24.35,2024-02-06,2,0,0,1,0,0,1,0
45932,22.11,2024-04-17,4,0,0,1,0,0,0,1
45933,24.25,2025-06-28,18,0,0,1,0,0,0,1
45934,12.26,2024-06-26,6,0,0,1,0,0,0,1
45935,14.91,2024-12-15,12,0,0,1,0,1,0,0
45936,22.56,2025-05-13,17,0,0,1,0,0,1,0
45937,14.5,2024-06-25,6,0,0,1,0,0,1,0
45938,19.48,2024-03-15,3,0,0,1,0,0,1,0
45939,24.68,2025-01-12,13,0,0,1,0,0,1,0
45940,18.82,2025-05-09,17,0,0,1,0,0,1,0
45941,17.05,2025-08-05,20,0,0,1,0,0,1,0
45942,20.4,2024-06-23,6,0,0,1,0,0,0,1
45943,14.38,2025-03-25,15,0,0,1,0,0,1,0
45944,17.45,2024-06-08,6,0,0,1,0,0,0,1
45945,13.09,2024-09-09,9,0,0,1,0,0,1,0
45946,159.47,2024-06-20,6,0,1,0,0,0,0,1
45947,21.54,2024-03-09,3,0,0,1,0,0,1,0
45948,13.72,2024-06-28,6,0,0,1,0,1,0,0
45949,20.35,2025-08-14,20,0,0,1,0,0,0,1
45950,22.08,2024-07-17,7,0,0,1,1,0,0,0
45951,21.55,2024-02-08,2,0,0,1,0,0,0,1
45952,14.1,2025-01-22,13,0,0,1,0,1,0,0
45953,14.53,2025-06-22,18,0,0,1,0,0,0,1
45954,21.27,2025-03-01,15,0,0,1,1,0,0,0
45955,13.09,2025-07-05,19,0,0,1,0,0,1,0
45956,22.14,2024-03-03,3,0,0,1,1,0,0,0
45957,14.21,2024-07-14,7,0,0,1,0,0,1,0
45958,15.0,2025-01-19,13,0,0,1,0,0,0,1
45959,24.95,2025-07-29,19,0,0,1,0,0,0,1
45960,18.49,2024-09-22,9,0,0,1,0,0,1,0
45961,15.41,2024-01-10,1,0,0,1,0,0,0,1
45962,14.91,2024-04-07,4,0,0,1,0,0,1,0
45963,21.48,2024-06-21,6,0,0,1,1,0,0,0
45964,12.4,2025-09-09,21,0,0,1,0,0,0,1
45965,18.05,2024-10-23,10,0,0,1,0,0,0,1
45966,172.91,2024-07-03,7,0,1,0,0,1,0,0
45967,16.89,2024-10-17,10,0,0,1,0,0,0,1
45968,19.36,2025-06-07,18,0,0,1,0,0,0,1
45969,12.41,2025-01-11,13,0,0,1,0,1,0,0
45970,21.28,2025-07-26,19,0,0,1,1,0,0,0
45971,18.36,2025-02-07,14,0,0,1,0,0,0,1
45972,22.95,2025-03-20,15,0,0,1,0,0,0,1
45973,24.15,2025-03-03,15,0,0,1,1,0,0,0
45974,15.63,2024-07-08,7,0,0,1,0,0,0,1
45975,19.75,2025-01-30,13,0,0,1,0,0,0,1
45976,21.68,2025-08-20,20,0,0,1,0,0,0,1
45977,19.23,2024-08-12,8,0,0,1,0,0,1,0
45978,23.42,2024-12-28,12,0,0,1,0,1,0,0
45979,14.8,2024-07-22,7,0,0,1,0,0,1,0
45980,17.26,2025-07-31,19,0,0,1,0,0,0,1
45981,16.22,2024-06-29,6,0,0,1,1,0,0,0
45982,213.33,2025-06-05,18,0,1,0,0,0,1,0
45983,17.03,2025-06-25,18,0,0,1,0,0,1,0
45984,215.04,2024-02-13,2,0,1,0,1,0,0,0
45985,171.22,2024-03-05,3,0,1,0,0,1,0,0
45986,12.39,2024-12-23,12,0,0,1,0,0,1,0
45987,21.4,2024-11-14,11,0,0,1,0,0,0,1
45988,189.34,2024-10-15,10,0,1,0,0,0,0,1
45989,24.58,2024-04-16,4,0,0,1,0,0,1,0
45990,13.75,2024-01-17,1,0,0,1,0,0,0,1
45991,24.1,2025-08-07,20,0,0,1,0,1,0,0
45992,21.48,2025-01-28,13,0,0,1,0,1,0,0
45993,18.86,2025-07-13,19,0,0,1,0,0,0,1
45994,22.44,2024-03-08,3,0,0,1,0,0,0,1
45995,16.48,2025-07-23,19,0,0,1,0,0,0,1
45996,13.5,2025-08-01,20,0,0,1,0,1,0,0
45997,154.92,2024-12-04,12,0,1,0,0,1,0,0
45998,18.9,2024-06-15,6,0,0,1,1,0,0,0
45999,175.58,2025-03-13,15,0,1,0,0,1,0,0
46000,205.29,2024-03-27,3,1,0,0,0,0,1,0
46001,21.01,2025-09-21,21,0,0,1,0,1,0,0
46002,22.51,2024-12-12,12,0,0,1,0,1,0,0
46003,187.71,2025-02-09,14,1,0,0,0,1,0,0
46004,17.65,2025-06-18,18,0,0,1,0,0,1,0
46005,18.39,2025-07-04,19,0,0,1,0,0,1,0
46006,14.69,2025-07-25,19,0,0,1,0,1,0,0
46007,13.5,2024-04-19,4,0,0,1,0,0,0,1
46008,18.74,2024-10-27,10,0,0,1,1,0,0,0
46009,24.71,2024-07-30,7,0,0,1,0,0,0,1
46010,22.79,2024-07-05,7,0,0,1,1,0,0,0
46011,21.22,2024-02-15,2,0,0,1,0,0,0,1
46012,15.16,2024-10-29,10,0,0,1,0,0,0,1
46013,23.71,2024-08-14,8,0,0,1,0,0,1,0
46014,18.79,2025-06-09,18,0,0,1,0,0,1,0
46015,21.7,2025-03-30,15,0,0,1,0,1,0,0
46016,22.58,2024-03-03,3,0,0,1,0,0,1,0
46017,14.83,2024-09-15,9,0,0,1,1,0,0,0
46018,92.66,2024-06-04,6,1,0,0,0,0,1,0
46019,16.2,2024-06-27,6,0,0,1,0,0,0,1
46020,167.8,2024-11-16,11,0,1,0,0,0,1,0
46021,18.05,2024-12-14,12,0,0,1,0,0,1,0
46022,18.84,2024-04-11,4,0,0,1,0,0,1,0
46023,17.67,2024-05-14,5,0,0,1,0,1,0,0
46024,16.2,2024-09-28,9,0,0,1,0,0,1,0
46025,18.79,2025-01-17,13,0,0,1,0,0,0,1
46026,22.44,2025-05-28,17,0,0,1,0,0,1,0
46027,20.53,2024-04-16,4,0,0,1,0,0,1,0
46028,19.73,2025-04-10,16,0,0,1,0,0,1,0
46029,22.54,2024-12-11,12,0,0,1,0,0,1,0
46030,14.22,2024-11-02,11,0,0,1,1,0,0,0
46031,19.87,2025-03-24,15,0,0,1,0,0,0,1
46032,107.45,2024-12-06,12,1,0,0,0,1,0,0
46033,171.78,2025-03-11,15,0,1,0,0,0,1,0
46034,177.43,2025-01-27,13,0,1,0,0,0,0,1
46035,206.54,2025-01-12,13,0,1,0,0,1,0,0
46036,161.73,2025-08-13,20,0,1,0,0,0,1,0
46037,12.82,2024-04-06,4,0,0,1,0,0,0,1
46038,20.06,2025-04-07,16,0,0,1,1,0,0,0
46039,185.77,2025-07-31,19,0,1,0,0,0,0,1
46040,12.62,2025-02-21,14,0,0,1,0,0,1,0
46041,21.53,2024-08-21,8,0,0,1,1,0,0,0
46042,17.14,2024-11-08,11,0,0,1,0,0,1,0
46043,289.39,2024-03-14,3,1,0,0,0,1,0,0
46044,18.4,2025-03-08,15,0,0,1,0,0,1,0
46045,12.0,2025-05-04,17,0,0,1,1,0,0,0
46046,199.61,2024-08-10,8,0,1,0,0,0,1,0
46047,204.12,2024-02-10,2,0,1,0,0,0,1,0
46048,22.15,2024-08-27,8,0,0,1,1,0,0,0
46049,13.58,2024-02-04,2,0,0,1,1,0,0,0
46050,19.85,2024-07-22,7,0,0,1,0,0,1,0
46051,14.4,2025-01-04,13,0,0,1,0,0,1,0
46052,13.28,2024-06-30,6,0,0,1,0,1,0,0
46053,18.37,2024-11-20,11,0,0,1,0,0,1,0
46054,224.31,2024-05-26,5,0,1,0,0,1,0,0
46055,16.25,2025-01-05,13,0,0,1,0,0,1,0
46056,18.31,2024-05-19,5,0,0,1,1,0,0,0
46057,24.11,2025-08-22,20,0,0,1,0,0,1,0
46058,193.46,2025-01-04,13,0,1,0,0,1,0,0
46059,16.36,2025-09-27,21,0,0,1,1,0,0,0
46060,19.89,2025-01-06,13,0,0,1,0,0,1,0
46061,20.07,2025-03-25,15,0,0,1,1,0,0,0
46062,14.8,2024-01-22,1,0,0,1,0,0,0,1
46063,18.69,2024-05-22,5,0,0,1,0,0,1,0
46064,21.34,2025-07-13,19,0,0,1,0,0,0,1
46065,166.63,2024-11-02,11,0,1,0,0,0,1,0
46066,12.83,2025-01-15,13,0,0,1,0,0,0,1
46067,12.47,2024-12-31,12,0,0,1,0,0,1,0
46068,13.0,2025-04-29,16,0,0,1,0,0,1,0
46069,14.02,2024-12-04,12,0,0,1,0,0,1,0
46070,21.73,2024-08-12,8,0,0,1,0,0,1,0
46071,18.41,2024-12-18,12,0,0,1,0,1,0,0
46072,195.91,2024-08-25,8,0,1,0,0,0,1,0
46073,23.54,2024-12-20,12,0,0,1,0,1,0,0
46074,15.62,2024-04-18,4,0,0,1,0,0,0,1
46075,12.27,2025-06-10,18,0,0,1,0,0,0,1
46076,18.14,2024-05-31,5,0,0,1,0,0,0,1
46077,16.95,2024-09-22,9,0,0,1,0,0,1,0
46078,20.43,2025-03-03,15,0,0,1,0,1,0,0
46079,152.09,2024-07-08,7,0,1,0,0,0,1,0
46080,24.48,2024-05-04,5,0,0,1,0,1,0,0
46081,12.0,2024-08-14,8,0,0,1,0,0,0,1
46082,154.27,2025-02-23,14,0,1,0,0,0,1,0
46083,20.27,2025-01-21,13,0,0,1,0,0,0,1
46084,19.98,2024-03-26,3,0,0,1,0,0,1,0
46085,21.95,2025-09-26,21,0,0,1,0,0,1,0
46086,22.99,2024-09-28,9,0,0,1,0,1,0,0
46087,16.59,2025-04-13,16,0,0,1,0,0,1,0
46088,171.51,2024-10-01,10,0,1,0,0,0,0,1
46089,17.62,2024-04-03,4,0,0,1,0,0,1,0
46090,207.75,2024-07-11,7,0,1,0,0,0,1,0
46091,19.25,2025-04-30,16,0,0,1,0,0,1,0
46092,15.08,2024-12-31,12,0,0,1,0,0,1,0
46093,18.39,2025-04-02,16,0,0,1,0,1,0,0
46094,16.53,2025-02-13,14,0,0,1,1,0,0,0
46095,19.82,2024-02-21,2,0,0,1,0,0,0,1
46096,14.7,2024-06-03,6,0,0,1,0,0,0,1
46097,21.58,2024-12-19,12,0,0,1,0,0,0,1
46098,21.88,2025-03-26,15,0,0,1,1,0,0,0
46099,18.09,2024-08-29,8,0,0,1,0,0,1,0
46100,13.74,2025-01-22,13,0,0,1,0,0,0,1
46101,21.53,2024-11-02,11,0,0,1,1,0,0,0
46102,21.37,2025-03-19,15,0,0,1,0,0,1,0
46103,18.59,2024-04-10,4,0,0,1,0,1,0,0
46104,23.39,2024-02-25,2,0,0,1,0,0,0,1
46105,22.65,2024-03-04,3,0,0,1,1,0,0,0
46106,13.54,2024-11-01,11,0,0,1,0,0,1,0
46107,23.06,2024-10-30,10,0,0,1,0,0,1,0
46108,181.45,2025-02-12,14,0,1,0,0,0,0,1
46109,13.48,2024-05-10,5,0,0,1,0,0,0,1
46110,16.83,2024-05-21,5,0,0,1,0,0,1,0
46111,14.62,2024-09-12,9,0,0,1,0,1,0,0
46112,20.46,2024-02-24,2,0,0,1,0,0,1,0
46113,24.35,2024-10-15,10,0,0,1,0,0,1,0
46114,16.97,2025-02-20,14,0,0,1,0,0,1,0
46115,17.3,2024-01-30,1,0,0,1,0,0,0,1
46116,16.98,2025-07-28,19,0,0,1,0,0,1,0
46117,19.98,2024-04-03,4,0,0,1,0,0,1,0
46118,16.17,2025-06-29,18,0,0,1,1,0,0,0
46119,218.25,2025-01-10,13,0,1,0,0,0,1,0
46120,24.49,2024-12-19,12,0,0,1,0,0,0,1
46121,14.98,2024-03-17,3,0,0,1,0,1,0,0
46122,13.83,2024-12-17,12,0,0,1,0,1,0,0
46123,15.82,2024-04-22,4,0,0,1,0,0,1,0
46124,15.98,2024-03-07,3,0,0,1,0,0,0,1
46125,151.72,2025-01-19,13,0,1,0,1,0,0,0
46126,24.64,2024-02-26,2,0,0,1,0,0,0,1
46127,14.97,2024-09-02,9,0,0,1,0,1,0,0
46128,14.47,2024-10-27,10,0,0,1,0,1,0,0
46129,197.84,2024-04-11,4,0,1,0,0,0,1,0
46130,167.13,2025-02-24,14,0,1,0,1,0,0,0
46131,18.69,2025-04-28,16,0,0,1,0,0,1,0
46132,13.12,2024-05-14,5,0,0,1,0,0,1,0
46133,14.14,2024-09-07,9,0,0,1,0,1,0,0
46134,16.05,2024-11-01,11,0,0,1,0,0,1,0
46135,14.85,2024-02-01,2,0,0,1,0,0,0,1
46136,16.96,2024-03-12,3,0,0,1,0,0,0,1
46137,21.57,2025-01-09,13,0,0,1,0,0,1,0
46138,22.58,2025-07-28,19,0,0,1,0,1,0,0
46139,19.31,2025-04-24,16,0,0,1,0,0,1,0
46140,20.07,2025-05-25,17,0,0,1,0,1,0,0
46141,14.63,2024-04-12,4,0,0,1,0,1,0,0
46142,24.69,2025-03-19,15,0,0,1,0,0,1,0
46143,14.55,2024-02-01,2,0,0,1,0,0,0,1
46144,22.14,2025-06-06,18,0,0,1,0,0,1,0
46145,16.7,2025-06-22,18,0,0,1,0,0,1,0
46146,13.62,2024-05-28,5,0,0,1,1,0,0,0
46147,17.89,2025-09-29,21,0,0,1,1,0,0,0
46148,20.92,2024-11-12,11,0,0,1,0,0,1,0
46149,184.6,2024-01-10,1,0,1,0,0,0,1,0
46150,224.56,2024-04-18,4,0,1,0,0,1,0,0
46151,14.85,2024-01-20,1,0,0,1,0,0,1,0
46152,16.0,2024-06-17,6,0,0,1,0,0,0,1
46153,164.37,2025-03-03,15,0,1,0,0,0,0,1
46154,18.68,2024-07-16,7,0,0,1,0,1,0,0
46155,167.8,2024-11-06,11,0,1,0,1,0,0,0
46156,17.4,2024-04-02,4,0,0,1,0,0,0,1
46157,22.04,2024-10-25,10,0,0,1,0,1,0,0
46158,24.15,2024-04-16,4,0,0,1,0,0,0,1
46159,165.92,2024-08-05,8,0,1,0,0,0,0,1
46160,20.47,2025-09-02,21,0,0,1,0,1,0,0
46161,15.78,2024-09-17,9,0,0,1,0,0,0,1
46162,15.46,2024-06-28,6,0,0,1,0,0,0,1
46163,15.58,2024-08-16,8,0,0,1,0,0,1,0
46164,141.84,2024-02-09,2,1,0,0,0,0,1,0
46165,18.74,2024-04-10,4,0,0,1,0,0,0,1
46166,15.36,2025-09-27,21,0,0,1,0,1,0,0
46167,208.82,2025-06-08,18,0,1,0,0,0,1,0
46168,24.18,2024-09-12,9,0,0,1,0,0,0,1
46169,22.02,2025-05-24,17,0,0,1,0,0,1,0
46170,24.46,2024-09-04,9,0,0,1,0,0,1,0
46171,17.5,2024-05-29,5,0,0,1,1,0,0,0
46172,17.44,2024-05-17,5,0,0,1,1,0,0,0
46173,24.34,2024-10-19,10,0,0,1,0,0,1,0
46174,12.64,2024-08-08,8,0,0,1,0,0,0,1
46175,12.38,2024-01-21,1,0,0,1,1,0,0,0
46176,15.03,2024-12-14,12,0,0,1,0,0,0,1
46177,22.43,2024-10-18,10,0,0,1,0,0,1,0
46178,20.96,2024-09-01,9,0,0,1,0,0,1,0
46179,71.98,2024-11-03,11,1,0,0,1,0,0,0
46180,36.1,2024-04-16,4,1,0,0,0,1,0,0
46181,15.98,2025-04-20,16,0,0,1,0,0,1,0
46182,18.1,2025-07-31,19,0,0,1,0,1,0,0
46183,22.39,2025-01-27,13,0,0,1,0,0,1,0
46184,22.99,2024-01-27,1,0,0,1,0,1,0,0
46185,22.56,2024-08-15,8,0,0,1,1,0,0,0
46186,19.35,2024-11-17,11,0,0,1,0,0,0,1
46187,18.69,2024-01-03,1,0,0,1,0,0,0,1
46188,14.05,2025-06-02,18,0,0,1,0,1,0,0
46189,16.72,2025-01-13,13,0,0,1,0,1,0,0
46190,86.96,2025-03-01,15,1,0,0,0,0,1,0
46191,12.17,2025-05-22,17,0,0,1,0,0,1,0
46192,171.14,2024-11-10,11,0,1,0,0,1,0,0
46193,14.26,2025-04-05,16,0,0,1,0,1,0,0
46194,19.78,2025-03-31,15,0,0,1,0,1,0,0
46195,210.67,2024-05-07,5,0,1,0,0,0,0,1
46196,21.15,2025-08-13,20,0,0,1,0,0,1,0
46197,20.63,2025-09-12,21,0,0,1,0,0,0,1
46198,14.32,2024-04-19,4,0,0,1,1,0,0,0
46199,37.6,2024-09-09,9,1,0,0,0,0,1,0
46200,19.11,2025-05-07,17,0,0,1,0,0,0,1
46201,20.44,2025-02-07,14,0,0,1,0,1,0,0
46202,207.87,2024-05-12,5,0,1,0,0,0,1,0
46203,21.13,2024-12-19,12,0,0,1,0,0,0,1
46204,24.39,2024-09-12,9,0,0,1,0,0,1,0
46205,19.74,2025-08-17,20,0,0,1,0,1,0,0
46206,20.06,2025-05-10,17,0,0,1,0,0,0,1
46207,15.36,2024-10-28,10,0,0,1,0,0,0,1
46208,16.3,2024-11-06,11,0,0,1,1,0,0,0
