transaction_id,product_type,region,amount,transaction_date
37966,Renters,Midwest,22.2,2024-07-08
37967,Renters,Midwest,22.09,2024-05-01
37968,Renters,Northeast,24.62,2025-09-19
37969,Homeowners,West,212.63,2025-03-16
37970,Renters,South,23.0,2025-04-09
37971,Renters,Northeast,15.03,2025-08-12
37972,Renters,West,15.51,2025-08-29
37973,Renters,South,12.44,2025-03-17
37974,Renters,West,21.38,2025-01-10
37975,Renters,West,15.53,2024-01-22
37976,Renters,South,12.35,2025-01-29
37977,Renters,Midwest,21.2,2024-10-09
37978,Renters,Midwest,23.21,2024-02-11
37979,Homeowners,South,177.46,2025-09-04
37980,Homeowners,West,201.76,2024-07-02
37981,Renters,South,18.32,2024-07-08
37982,Renters,West,15.07,2025-06-05
37983,Renters,South,12.0,2024-07-06
37984,Homeowners,South,186.62,2024-06-12
37985,Homeowners,Midwest,213.31,2025-04-10
37986,Renters,South,18.75,2024-02-18
37987,Renters,West,24.21,2025-04-25
37988,Renters,West,21.89,2024-12-01
37989,Renters,West,19.28,2024-12-17
37990,Renters,West,23.08,2024-10-14
37991,Renters,West,24.8,2024-10-03
37992,Homeowners,Midwest,175.22,2024-06-01
37993,Renters,South,17.83,2025-05-22
37994,Homeowners,South,176.02,2025-08-12
37995,Flood,South,229.72,2025-05-18
37996,Renters,South,12.1,2024-06-25
37997,Renters,South,17.74,2024-02-17
37998,Renters,West,13.99,2025-08-03
37999,Renters,South,20.85,2025-05-21
38000,Renters,Midwest,13.54,2025-07-23
38001,Renters,South,15.61,2024-12-12
38002,Renters,West,17.59,2024-10-10
38003,Homeowners,Midwest,192.62,2024-08-02
38004,Renters,South,15.56,2025-05-12
38005,Renters,Northeast,20.06,2024-02-28
38006,Renters,Midwest,22.12,2024-02-13
38007,Renters,South,21.84,2024-03-30
38008,Renters,South,15.06,2025-03-17
38009,Homeowners,Midwest,162.47,2025-08-18
38010,Renters,South,19.02,2025-02-05
38011,Renters,West,24.17,2025-04-23
38012,Homeowners,Midwest,181.28,2025-09-26
38013,Renters,Northeast,17.56,2024-11-17
38014,Renters,West,18.7,2024-11-22
38015,Renters,South,15.25,2024-02-12
38016,Renters,Midwest,22.67,2024-05-02
38017,Renters,Northeast,23.81,2024-12-19
38018,Renters,South,24.42,2025-03-14
38019,Renters,Northeast,18.77,2025-04-20
38020,Renters,Northeast,22.75,2025-04-14
38021,Homeowners,South,163.12,2024-07-03
38022,Renters,South,13.22,2024-11-27
38023,Homeowners,West,183.86,2025-02-21
38024,Flood,South,37.58,2025-07-01
38025,Renters,Midwest,16.27,2024-06-12
38026,Renters,West,15.42,2024-08-22
38027,Renters,South,19.73,2025-01-29
38028,Renters,West,13.77,2024-01-07
38029,Renters,West,22.89,2025-05-16
38030,Renters,South,13.29,2024-02-18
38031,Renters,South,15.92,2024-10-24
38032,Homeowners,Northeast,218.41,2025-03-07
38033,Renters,South,16.09,2025-02-14
38034,Renters,Northeast,17.79,2025-05-10
38035,Renters,Northeast,24.31,2024-11-19
38036,Renters,West,23.95,2025-04-25
38037,Renters,West,14.3,2024-11-30
38038,Flood,Northeast,298.7,2025-07-26
38039,Homeowners,South,160.48,2024-04-05
38040,Renters,West,21.13,2025-05-02
38041,Renters,Midwest,17.72,2025-09-18
38042,Renters,South,18.2,2025-01-30
38043,Renters,West,16.63,2025-06-01
38044,Flood,South,132.58,2025-09-17
38045,Renters,Northeast,23.58,2024-06-10
38046,Homeowners,South,193.24,2024-01-25
38047,Renters,South,24.82,2025-09-14
38048,Renters,Midwest,15.38,2024-11-26
38049,Renters,West,12.02,2024-01-14
38050,Renters,Northeast,17.56,2024-11-30
38051,Renters,South,13.51,2025-02-17
38052,Renters,Midwest,22.25,2024-10-10
38053,Renters,South,18.09,2024-06-18
38054,Renters,South,15.36,2025-02-28
38055,Homeowners,South,201.78,2025-02-02
38056,Renters,Midwest,19.97,2025-03-20
38057,Renters,South,19.35,2024-06-16
38058,Renters,West,22.96,2024-10-01
38059,Renters,South,19.99,2025-07-04
38060,Homeowners,South,203.68,2025-06-25
38061,Renters,South,19.82,2025-05-31
38062,Renters,South,18.23,2025-02-08
38063,Renters,South,13.92,2024-11-14
38064,Renters,West,20.48,2024-07-19
38065,Renters,South,12.79,2024-11-13
38066,Homeowners,Midwest,208.48,2025-02-10
38067,Renters,South,16.24,2024-04-15
38068,Renters,South,23.38,2025-01-04
38069,Homeowners,South,202.74,2024-01-10
38070,Renters,South,15.22,2024-08-25
38071,Flood,South,171.65,2024-07-24
38072,Renters,Midwest,15.3,2024-10-26
38073,Renters,South,18.2,2024-08-25
38074,Renters,South,15.72,2025-03-28
38075,Renters,West,19.53,2025-06-16
38076,Renters,West,19.25,2024-09-14
38077,Renters,West,13.78,2024-02-23
38078,Renters,South,17.71,2024-07-27
38079,Renters,Northeast,17.43,2025-02-25
38080,Renters,Midwest,14.34,2024-08-17
38081,Renters,Northeast,19.29,2024-06-27
38082,Renters,West,22.19,2025-01-24
38083,Renters,Northeast,13.7,2025-03-11
38084,Renters,West,18.65,2024-04-11
38085,Renters,West,14.56,2024-02-20
38086,Renters,Northeast,16.0,2025-04-08
38087,Homeowners,Midwest,181.76,2025-09-21
38088,Renters,West,18.26,2024-06-26
38089,Renters,South,22.85,2024-11-15
38090,Renters,Northeast,12.69,2024-11-30
38091,Homeowners,South,159.25,2025-03-04
38092,Renters,West,13.42,2025-05-27
38093,Renters,West,14.6,2025-06-27
38094,Renters,West,13.2,2024-05-25
38095,Renters,West,19.22,2024-04-12
38096,Flood,Northeast,105.12,2024-06-21
38097,Renters,South,24.84,2024-08-08
38098,Renters,Northeast,19.21,2024-07-11
38099,Homeowners,South,180.99,2025-01-13
38100,Renters,West,14.66,2025-01-03
38101,Homeowners,Northeast,197.72,2024-06-01
38102,Homeowners,South,173.15,2024-02-11
38103,Homeowners,West,193.89,2024-12-13
38104,Renters,Northeast,17.26,2025-02-09
38105,Renters,West,15.87,2025-05-19
38106,Renters,Northeast,20.67,2024-08-10
38107,Renters,West,22.04,2025-02-16
38108,Homeowners,Northeast,178.92,2024-08-27
38109,Renters,West,16.57,2024-07-09
38110,Renters,Midwest,17.16,2024-09-28
38111,Flood,Midwest,277.12,2025-08-09
38112,Renters,South,18.09,2025-07-05
38113,Homeowners,West,175.01,2025-06-01
38114,Renters,Northeast,17.65,2025-07-08
38115,Renters,Northeast,12.67,2025-04-30
38116,Renters,West,23.18,2024-06-04
38117,Renters,Midwest,20.93,2024-06-01
38118,Renters,Northeast,12.26,2025-09-14
38119,Renters,West,23.05,2024-07-13
38120,Homeowners,South,183.67,2024-03-12
38121,Homeowners,West,195.07,2024-12-17
38122,Renters,South,14.52,2024-11-22
38123,Renters,Northeast,23.13,2024-04-15
38124,Renters,South,20.8,2025-01-06
38125,Renters,South,14.19,2024-06-24
38126,Renters,South,24.15,2024-09-26
38127,Renters,South,13.49,2025-03-25
38128,Renters,South,19.79,2024-09-26
38129,Renters,West,18.01,2025-09-30
38130,Renters,West,19.72,2025-01-07
38131,Homeowners,West,164.81,2024-02-04
38132,Renters,South,22.17,2024-11-06
38133,Renters,Northeast,19.15,2025-03-08
38134,Renters,Midwest,18.71,2024-08-01
38135,Renters,Midwest,21.56,2024-02-20
38136,Renters,Midwest,23.44,2025-04-25
38137,Renters,West,18.25,2025-09-17
38138,Homeowners,South,199.07,2024-05-15
38139,Renters,Northeast,20.32,2024-08-20
38140,Renters,West,12.84,2025-05-12
38141,Renters,Midwest,20.34,2025-06-23
38142,Renters,South,18.31,2024-05-29
38143,Renters,Northeast,16.42,2024-03-21
38144,Renters,South,16.33,2024-03-11
38145,Renters,Northeast,17.82,2024-07-23
38146,Renters,South,23.78,2024-09-30
38147,Renters,Midwest,15.21,2025-08-01
38148,Renters,Midwest,15.88,2025-01-17
38149,Renters,West,23.1,2025-01-08
38150,Renters,West,16.92,2024-08-19
38151,Renters,Northeast,21.06,2024-09-10
38152,Renters,South,22.22,2024-05-14
38153,Renters,Northeast,17.6,2025-07-08
38154,Renters,Midwest,20.05,2024-10-14
38155,Homeowners,Northeast,205.41,2024-03-06
38156,Renters,West,23.13,2025-01-04
38157,Renters,South,12.46,2025-08-15
38158,Homeowners,South,212.6,2025-08-26
38159,Renters,Northeast,20.64,2025-07-25
38160,Renters,South,14.25,2025-02-20
38161,Homeowners,Midwest,204.47,2025-06-17
38162,Renters,South,16.8,2024-07-08
38163,Renters,South,19.75,2024-05-16
38164,Renters,Northeast,20.04,2024-11-20
38165,Homeowners,Midwest,191.96,2024-03-15
38166,Flood,West,93.5,2025-01-31
38167,Renters,Midwest,18.88,2024-11-09
38168,Homeowners,South,191.39,2024-07-06
38169,Homeowners,South,174.62,2025-05-05
38170,Renters,Northeast,22.53,2024-12-03
38171,Flood,South,222.15,2024-07-26
38172,Renters,Northeast,21.58,2024-09-20
38173,Renters,South,24.86,2024-07-17
38174,Renters,Northeast,23.99,2025-05-26
38175,Renters,South,13.07,2025-08-14
38176,Renters,West,24.24,2025-04-14
38177,Renters,Midwest,24.34,2024-08-31
38178,Renters,Northeast,22.03,2025-07-29
38179,Renters,West,20.01,2024-09-18
38180,Renters,South,20.88,2025-03-24
38181,Renters,South,19.11,2025-05-18
38182,Renters,West,17.33,2024-12-26
38183,Renters,West,19.38,2024-09-10
38184,Renters,South,21.81,2024-04-10
38185,Renters,Midwest,21.73,2024-08-18
38186,Renters,Midwest,20.56,2024-12-04
38187,Renters,Northeast,12.67,2025-02-20
38188,Homeowners,Midwest,214.26,2024-12-30
38189,Renters,South,16.01,2025-06-11
38190,Flood,South,151.74,2024-07-10
38191,Renters,South,14.88,2025-09-19
38192,Renters,South,24.86,2025-02-09
38193,Renters,Northeast,13.09,2024-11-13
38194,Flood,Northeast,41.53,2025-05-21
38195,Flood,Northeast,219.52,2025-08-04
38196,Renters,West,21.28,2025-03-02
38197,Renters,South,14.26,2024-10-01
38198,Renters,Northeast,24.84,2024-02-06
38199,Renters,South,16.07,2025-01-04
38200,Homeowners,Midwest,161.61,2024-09-15
38201,Renters,Northeast,15.06,2024-04-24
38202,Homeowners,South,205.56,2024-11-28
38203,Renters,Midwest,14.98,2024-05-12
38204,Renters,West,22.66,2025-04-25
38205,Renters,South,21.13,2025-06-03
38206,Renters,South,14.64,2024-07-11
38207,Renters,South,12.0,2024-12-05
38208,Renters,Northeast,19.89,2025-06-15
38209,Renters,Midwest,23.05,2024-03-18
38210,Renters,South,12.81,2024-01-05
38211,Homeowners,West,184.41,2025-05-06
38212,Renters,South,22.69,2024-03-08
38213,Flood,South,218.4,2024-11-18
38214,Renters,West,16.58,2024-12-16
38215,Renters,Midwest,20.36,2024-10-03
38216,Renters,Northeast,14.72,2024-02-21
38217,Renters,Northeast,14.41,2025-03-16
38218,Renters,South,12.59,2025-08-16
38219,Renters,South,12.07,2025-01-15
38220,Renters,Midwest,17.06,2025-08-09
38221,Renters,South,13.81,2024-01-17
38222,Renters,South,24.06,2024-01-20
38223,Renters,West,13.05,2025-05-12
38224,Renters,South,15.64,2025-03-22
38225,Renters,South,18.22,2025-07-29
38226,Renters,South,23.61,2024-05-19
38227,Renters,South,21.28,2024-03-01
38228,Renters,Midwest,24.58,2024-04-09
38229,Flood,South,135.99,2025-05-03
38230,Renters,Midwest,14.4,2025-03-08
38231,Homeowners,West,187.23,2025-03-22
38232,Flood,South,42.95,2024-06-25
38233,Renters,Northeast,23.02,2024-08-30
38234,Renters,West,12.96,2024-08-10
38235,Homeowners,West,153.21,2025-07-02
38236,Renters,Midwest,18.35,2024-12-27
38237,Homeowners,West,203.08,2025-09-02
38238,Renters,Midwest,21.27,2024-02-19
38239,Renters,West,13.56,2025-04-08
38240,Renters,West,24.09,2025-03-12
38241,Renters,South,22.81,2024-04-17
38242,Renters,South,20.61,2025-01-24
38243,Renters,South,24.52,2025-04-28
38244,Renters,Midwest,17.58,2024-11-14
38245,Renters,South,21.3,2025-04-09
38246,Homeowners,Midwest,214.35,2025-02-14
38247,Renters,West,14.56,2024-02-04
38248,Renters,South,12.95,2024-09-02
38249,Renters,South,12.38,2024-12-26
38250,Renters,Northeast,16.81,2025-09-27
38251,Renters,South,21.54,2024-01-03
38252,Renters,Northeast,14.92,2025-08-24
38253,Renters,Midwest,24.35,2025-02-11
38254,Renters,South,17.9,2024-01-28
38255,Homeowners,Northeast,216.83,2024-06-28
38256,Renters,South,14.95,2024-07-06
38257,Homeowners,West,185.45,2024-12-17
38258,Renters,West,18.81,2024-11-22
38259,Renters,South,15.64,2024-01-16
38260,Renters,South,14.66,2025-02-25
38261,Renters,Northeast,17.68,2025-04-29
38262,Renters,South,16.55,2024-01-01
38263,Renters,West,16.19,2024-12-01
38264,Homeowners,Northeast,193.49,2024-12-11
38265,Renters,Midwest,22.26,2025-09-09
38266,Renters,West,19.59,2024-02-21
38267,Flood,Northeast,98.76,2024-11-30
38268,Renters,West,14.91,2025-01-15
38269,Renters,Northeast,17.48,2025-01-31
38270,Renters,South,18.9,2025-09-16
38271,Flood,South,153.92,2024-09-23
38272,Renters,South,23.4,2025-09-03
38273,Homeowners,South,207.14,2024-02-22
38274,Renters,West,18.6,2024-04-02
38275,Renters,Northeast,20.6,2025-09-14
38276,Homeowners,West,215.15,2024-04-29
38277,Renters,West,19.47,2024-11-26
38278,Homeowners,Midwest,224.4,2024-01-18
38279,Flood,West,88.89,2024-07-09
38280,Renters,Midwest,18.09,2024-08-06
38281,Flood,Midwest,77.98,2025-02-18
38282,Renters,Northeast,20.19,2024-01-11
38283,Homeowners,South,194.75,2024-02-25
38284,Renters,South,16.58,2025-04-21
38285,Renters,South,18.46,2024-03-03
38286,Renters,South,17.26,2025-07-28
38287,Renters,West,23.33,2025-03-21
38288,Renters,South,18.71,2024-05-26
38289,Renters,Midwest,23.46,2024-04-11
38290,Renters,Midwest,12.56,2025-05-28
38291,Renters,South,24.7,2024-05-21
38292,Renters,South,17.14,2025-08-28
38293,Renters,South,23.24,2025-08-04
38294,Renters,South,14.58,2024-01-08
38295,Renters,Northeast,15.95,2024-06-07
38296,Renters,West,18.83,2025-09-13
38297,Renters,West,14.0,2025-03-12
38298,Renters,West,17.56,2024-12-11
38299,Renters,Northeast,24.3,2025-05-21
38300,Renters,Northeast,15.44,2025-03-19
38301,Renters,South,12.54,2024-07-17
38302,Renters,West,12.2,2024-06-10
38303,Flood,South,136.7,2024-11-09
38304,Renters,West,13.33,2024-05-11
38305,Renters,Northeast,16.64,2024-02-20
38306,Renters,Northeast,14.86,2025-09-04
38307,Renters,West,21.0,2025-08-14
38308,Renters,South,14.36,2024-12-22
38309,Renters,West,12.63,2024-03-29
38310,Renters,South,17.81,2025-01-24
38311,Renters,West,20.14,2024-11-29
38312,Renters,West,24.04,2025-05-11
38313,Flood,South,267.37,2025-07-06
38314,Renters,Northeast,22.97,2024-07-12
38315,Renters,Northeast,20.51,2024-08-04
38316,Renters,West,14.09,2024-06-21
38317,Renters,Northeast,19.77,2025-01-19
38318,Renters,Midwest,15.08,2024-09-20
38319,Renters,Midwest,21.28,2025-01-18
38320,Renters,South,18.39,2025-01-03
38321,Renters,Northeast,19.67,2024-07-10
38322,Renters,West,14.25,2024-01-02
38323,Renters,Northeast,16.67,2024-10-29
38324,Renters,South,23.21,2024-02-18
38325,Renters,South,15.93,2025-07-27
38326,Homeowners,South,195.57,2024-11-07
38327,Flood,Northeast,230.84,2025-04-02
38328,Flood,South,174.92,2025-07-30
38329,Homeowners,Midwest,186.7,2024-07-05
38330,Flood,Northeast,78.25,2024-07-20
38331,Renters,West,21.81,2025-01-28
38332,Renters,South,24.13,2024-04-18
38333,Homeowners,Midwest,150.74,2024-04-10
38334,Renters,South,20.73,2024-03-01
38335,Homeowners,South,201.79,2024-12-07
38336,Renters,West,14.18,2024-11-04
38337,Renters,South,21.25,2025-03-15
38338,Renters,West,24.28,2024-05-02
38339,Renters,Northeast,18.09,2024-12-05
38340,Renters,South,15.21,2024-05-14
38341,Renters,Midwest,19.56,2024-10-20
38342,Renters,West,19.07,2025-06-05
38343,Homeowners,West,216.37,2024-09-13
38344,Renters,West,14.28,2024-04-02
38345,Homeowners,Northeast,172.21,2024-03-27
38346,Homeowners,Northeast,193.05,2025-09-30
38347,Renters,West,16.61,2024-08-31
38348,Renters,Midwest,18.92,2025-09-04
38349,Renters,South,22.49,2025-05-27
38350,Homeowners,West,155.15,2025-08-16
38351,Renters,Midwest,19.54,2025-09-12
38352,Renters,Northeast,14.73,2024-08-02
38353,Renters,West,15.31,2024-06-15
38354,Renters,Northeast,21.29,2025-09-15
38355,Renters,South,16.68,2024-07-15
38356,Renters,West,24.48,2025-07-14
38357,Renters,Northeast,24.74,2025-06-30
38358,Renters,South,23.18,2024-05-11
38359,Renters,Northeast,23.85,2024-07-12
38360,Renters,South,16.27,2024-12-24
38361,Renters,Northeast,23.86,2024-05-04
38362,Renters,Midwest,16.88,2024-03-09
38363,Renters,South,17.08,2024-11-02
38364,Renters,South,13.75,2024-05-29
38365,Renters,South,17.7,2024-05-22
38366,Renters,Midwest,24.39,2024-04-04
38367,Renters,Midwest,20.82,2024-09-01
38368,Renters,West,17.19,2025-06-04
38369,Renters,South,16.85,2024-09-22
38370,Renters,South,20.06,2024-04-27
38371,Renters,South,12.38,2024-11-18
38372,Renters,Midwest,18.58,2024-02-25
38373,Renters,Midwest,21.24,2025-09-11
38374,Renters,Midwest,23.52,2025-03-21
38375,Renters,Midwest,13.34,2025-01-06
38376,Renters,West,22.99,2025-03-21
38377,Renters,Midwest,15.6,2025-04-11
38378,Renters,South,16.29,2025-03-05
38379,Homeowners,South,200.94,2024-02-27
38380,Homeowners,Midwest,164.44,2025-09-14
38381,Renters,South,15.38,2025-09-28
38382,Renters,South,21.84,2024-06-16
38383,Renters,West,20.71,2025-01-29
38384,Renters,South,18.44,2025-09-20
38385,Renters,South,22.07,2025-04-14
38386,Renters,South,24.06,2024-06-02
38387,Flood,Northeast,96.66,2024-05-21
38388,Renters,South,13.94,2025-05-19
38389,Renters,Northeast,14.24,2025-03-06
38390,Homeowners,West,166.57,2024-12-11
38391,Homeowners,South,190.22,2024-11-16
38392,Flood,South,94.87,2025-07-31
38393,Flood,South,123.39,2025-06-16
38394,Homeowners,West,213.37,2024-05-19
38395,Renters,South,24.51,2025-01-16
38396,Homeowners,South,190.16,2024-07-23
38397,Renters,Northeast,16.66,2024-10-04
38398,Renters,South,17.94,2024-04-03
38399,Renters,Northeast,21.71,2024-08-14
38400,Renters,West,23.73,2024-11-15
38401,Renters,Midwest,24.05,2024-03-11
38402,Renters,West,17.18,2024-05-30
38403,Renters,South,19.54,2024-10-18
38404,Renters,West,24.69,2025-03-02
38405,Renters,Midwest,18.59,2024-07-24
38406,Homeowners,West,208.26,2025-09-12
38407,Renters,West,15.93,2024-11-18
38408,Renters,West,19.45,2025-01-17
38409,Renters,Midwest,21.51,2025-06-02
38410,Renters,West,18.82,2025-01-05
38411,Renters,South,16.35,2025-05-01
38412,Renters,South,15.33,2025-02-08
38413,Renters,West,22.65,2024-11-27
38414,Renters,Northeast,15.88,2025-03-05
38415,Renters,Northeast,14.03,2024-06-14
38416,Renters,West,13.77,2024-10-09
38417,Homeowners,Northeast,210.63,2025-08-10
38418,Renters,West,13.28,2024-07-05
38419,Renters,Midwest,16.46,2024-08-03
38420,Renters,South,19.18,2025-04-17
38421,Renters,Midwest,19.52,2024-08-11
38422,Renters,West,24.94,2024-12-09
38423,Renters,South,24.65,2024-09-10
38424,Renters,Midwest,20.58,2025-08-28
38425,Homeowners,South,223.45,2024-06-02
38426,Renters,Northeast,20.47,2024-12-31
38427,Homeowners,Midwest,172.83,2024-03-14
38428,Renters,West,24.47,2025-01-01
38429,Renters,West,19.26,2024-05-26
38430,Renters,West,20.84,2024-04-29
38431,Flood,South,271.51,2024-07-24
38432,Renters,South,21.22,2025-09-02
38433,Renters,South,21.04,2024-10-24
38434,Homeowners,West,222.7,2024-04-03
38435,Renters,West,14.3,2024-11-08
38436,Renters,South,17.93,2025-08-02
38437,Renters,Midwest,18.97,2025-07-07
38438,Renters,Northeast,19.35,2024-07-08
38439,Renters,West,20.99,2024-11-03
38440,Homeowners,West,151.1,2025-03-18
38441,Renters,South,18.96,2024-04-03
38442,Flood,South,174.61,2024-02-17
38443,Renters,South,22.27,2025-08-23
38444,Renters,Northeast,14.99,2024-06-20
38445,Homeowners,Northeast,178.08,2024-02-23
38446,Renters,West,22.11,2024-04-12
38447,Renters,West,18.76,2024-12-02
38448,Renters,Northeast,17.4,2025-06-30
38449,Renters,South,20.72,2024-12-24
38450,Homeowners,West,160.48,2025-05-03
38451,Renters,Midwest,21.81,2025-01-09
38452,Renters,South,24.07,2024-06-07
38453,Renters,West,21.88,2024-01-06
38454,Renters,Northeast,13.43,2024-12-05
38455,Renters,South,19.03,2025-01-13
38456,Renters,West,12.68,2025-01-28
38457,Renters,West,15.21,2024-02-18
38458,Renters,Northeast,13.92,2025-09-27
38459,Renters,South,12.95,2024-02-23
38460,Homeowners,Northeast,211.28,2024-09-18
38461,Renters,Midwest,23.19,2024-12-01
38462,Renters,West,21.88,2025-07-27
38463,Renters,Northeast,24.39,2025-01-31
38464,Renters,Northeast,20.86,2024-03-15
38465,Renters,Northeast,14.36,2025-06-19
38466,Renters,West,19.97,2024-10-06
38467,Renters,Northeast,14.32,2024-07-19
38468,Flood,South,66.17,2024-02-22
38469,Renters,West,18.78,2025-07-27
38470,Renters,West,17.7,2024-03-23
38471,Renters,Midwest,14.48,2024-10-08
38472,Renters,West,14.06,2024-04-05
38473,Renters,South,12.95,2025-05-15
38474,Renters,Midwest,12.55,2024-07-10
38475,Renters,Northeast,20.08,2024-11-14
38476,Renters,Northeast,12.47,2024-02-18
38477,Renters,Midwest,21.58,2024-08-05
38478,Flood,West,254.14,2025-06-18
38479,Homeowners,West,190.0,2025-03-20
38480,Renters,West,12.65,2024-08-19
38481,Renters,South,12.86,2024-03-05
38482,Renters,West,22.84,2025-06-09
38483,Renters,South,18.73,2025-04-18
38484,Renters,South,21.0,2024-01-19
38485,Homeowners,South,172.33,2025-02-06
38486,Renters,Northeast,23.91,2025-07-12
38487,Flood,South,236.93,2025-09-14
38488,Flood,South,267.96,2025-02-24
38489,Renters,South,23.36,2025-07-09
38490,Renters,South,12.75,2024-06-17
38491,Flood,West,169.4,2024-02-26
38492,Homeowners,South,188.47,2025-04-10
38493,Renters,South,13.25,2024-05-18
38494,Renters,Northeast,14.45,2024-03-18
38495,Renters,South,22.27,2024-01-11
38496,Renters,South,16.05,2025-09-29
38497,Renters,Northeast,23.62,2024-09-19
38498,Renters,West,18.84,2024-05-26
38499,Renters,West,15.48,2025-04-30
38500,Homeowners,Midwest,218.77,2025-07-07
38501,Renters,South,18.49,2024-02-16
38502,Renters,South,17.04,2024-06-16
38503,Renters,West,18.06,2025-01-09
38504,Renters,Northeast,24.34,2025-06-26
38505,Renters,South,13.34,2024-12-30
38506,Flood,West,237.66,2024-12-11
38507,Renters,South,15.38,2024-12-21
38508,Renters,West,16.83,2024-05-21
38509,Renters,South,15.31,2024-07-05
38510,Homeowners,West,162.49,2025-06-09
38511,Renters,South,14.41,2025-02-19
38512,Renters,Northeast,23.5,2024-09-16
38513,Renters,South,13.62,2024-09-06
38514,Renters,South,22.88,2024-02-06
38515,Homeowners,Midwest,218.61,2024-11-17
38516,Renters,South,24.11,2024-05-23
38517,Flood,Northeast,42.55,2024-01-02
38518,Flood,South,102.27,2025-08-31
38519,Renters,West,20.46,2024-05-02
38520,Homeowners,South,177.69,2025-09-11
38521,Renters,Northeast,24.04,2024-09-16
38522,Renters,Midwest,22.33,2024-12-14
38523,Renters,West,14.32,2025-07-17
38524,Renters,Northeast,15.33,2024-08-23
38525,Renters,West,13.66,2024-03-21
38526,Renters,South,15.67,2024-11-13
38527,Homeowners,South,176.26,2025-05-09
38528,Renters,West,22.11,2024-08-06
38529,Renters,South,16.13,2025-02-22
38530,Renters,West,13.58,2025-06-29
38531,Renters,South,22.24,2025-03-26
38532,Renters,West,19.85,2024-05-24
38533,Renters,South,16.21,2024-12-13
38534,Renters,Northeast,16.17,2024-08-17
38535,Homeowners,South,167.7,2024-02-21
38536,Renters,South,13.73,2025-07-26
38537,Renters,South,24.98,2024-10-27
38538,Homeowners,Midwest,197.87,2024-05-07
38539,Renters,South,24.4,2024-05-22
38540,Renters,Northeast,17.19,2025-09-01
38541,Renters,Northeast,12.72,2024-11-22
38542,Renters,South,22.24,2024-10-05
38543,Renters,West,17.79,2024-06-25
38544,Flood,West,97.2,2024-03-20
38545,Renters,Northeast,14.62,2024-08-04
38546,Renters,West,21.97,2025-02-28
38547,Renters,South,14.03,2024-07-02
38548,Renters,South,22.16,2025-01-09
38549,Renters,South,16.28,2024-12-03
38550,Renters,South,16.38,2024-07-27
38551,Homeowners,South,222.16,2025-05-23
38552,Renters,West,21.02,2025-05-28
38553,Renters,Midwest,15.51,2024-12-31
38554,Renters,West,21.79,2025-07-27
38555,Renters,Northeast,24.23,2024-02-25
38556,Renters,South,14.41,2025-02-10
38557,Renters,South,14.24,2024-12-16
38558,Renters,West,18.39,2025-01-19
38559,Renters,Midwest,16.51,2025-09-03
38560,Renters,West,21.39,2024-07-04
38561,Homeowners,South,168.94,2025-09-10
38562,Renters,South,13.79,2024-03-10
38563,Renters,West,23.83,2025-08-29
38564,Renters,Northeast,19.6,2024-09-28
38565,Homeowners,Northeast,185.95,2024-05-19
38566,Renters,South,12.21,2025-09-12
38567,Renters,Northeast,17.46,2025-04-04
38568,Renters,West,24.92,2024-04-09
38569,Renters,West,24.12,2024-08-09
38570,Renters,West,20.58,2024-06-11
38571,Renters,South,18.0,2025-02-27
38572,Renters,Northeast,15.75,2025-07-31
38573,Renters,Northeast,19.24,2025-03-31
38574,Homeowners,Northeast,204.11,2024-03-20
38575,Renters,West,18.08,2024-06-18
38576,Renters,South,19.38,2025-02-11
38577,Renters,Northeast,20.44,2025-07-08
38578,Renters,South,22.56,2024-02-15
38579,Renters,West,23.89,2024-08-25
38580,Renters,West,15.19,2024-02-03
38581,Renters,Midwest,22.79,2025-01-04
38582,Renters,Midwest,16.83,2025-07-19
38583,Renters,South,23.92,2025-05-09
38584,Homeowners,South,195.59,2024-01-16
38585,Homeowners,South,219.55,2024-11-21
38586,Renters,South,15.92,2025-08-21
38587,Renters,Midwest,23.42,2024-08-09
38588,Renters,South,20.95,2024-11-29
38589,Renters,South,13.69,2025-05-25
38590,Homeowners,South,186.45,2024-05-08
38591,Renters,West,20.53,2025-03-23
38592,Renters,South,12.99,2025-03-29
38593,Homeowners,Northeast,197.0,2024-09-20
38594,Renters,Midwest,15.38,2025-05-18
38595,Renters,South,12.19,2024-05-04
38596,Renters,South,24.59,2025-06-21
38597,Renters,South,13.33,2024-03-10
38598,Renters,South,19.69,2024-09-14
38599,Homeowners,South,216.71,2024-08-14
38600,Renters,Northeast,21.65,2025-07-23
38601,Flood,Northeast,109.62,2024-01-16
38602,Renters,West,17.11,2025-08-12
38603,Homeowners,Northeast,180.4,2024-03-23
38604,Renters,West,23.69,2024-11-23
38605,Renters,West,12.32,2024-02-20
38606,Renters,South,18.61,2025-04-11
38607,Renters,Midwest,18.41,2025-03-18
38608,Renters,South,24.38,2025-07-10
38609,Renters,Northeast,14.65,2025-06-08
38610,Homeowners,Midwest,169.64,2025-08-19
38611,Renters,South,24.34,2024-08-15
38612,Flood,Midwest,110.54,2024-09-22
38613,Renters,Midwest,20.56,2024-06-13
38614,Renters,West,21.33,2024-07-29
38615,Renters,West,24.52,2025-05-24
38616,Flood,South,182.68,2024-10-20
38617,Flood,West,100.81,2025-04-14
38618,Renters,Midwest,13.85,2025-02-15
38619,Renters,South,14.99,2024-03-15
38620,Renters,Midwest,12.95,2025-04-23
